@RELATION nothing 
@ATTRIBUTE webpage string
@ATTRIBUTE rating {1,-1}
@ATTRIBUTE tweet string
@ATTRIBUTE uid string
@ATTRIBUTE lda real
@ATTRIBUTE language_model real
@ATTRIBUTE tweet_length integer
@ATTRIBUTE chars integer
@ATTRIBUTE isverified {true,false}
@ATTRIBUTE followers_count integer
@ATTRIBUTE statuses_count integer
@ATTRIBUTE listed_count integer
@ATTRIBUTE friends_count integer
@ATTRIBUTE absolute_time_difference integer
@ATTRIBUTE relative_time_difference integer
@ATTRIBUTE binary_decision {1.0,-1.0}
@ATTRIBUTE capped_time_after integer
@ATTRIBUTE contains_url {true,false}
@ATTRIBUTE url_count integer
@ATTRIBUTE hashtag_count integer
@DATA
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52ae171e00323226c59a5334","9d446b2940cf44b184cbc8f3fe05e376",0.02791418451212654,-7.038949676928203,11.0,118.0,false,1058.0,36604.0,46.0,521.0,2226264000.0,2226264000.0,1.0,2226264000.0,false,1.0,1.0
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52ae04c500323226c536de7e","9d446b2940cf44b184cbc8f3fe05e376",0.9835763145865547,-6.817514198736053,10.0,99.0,false,6963.0,71621.0,441.0,1983.0,1290130000.0,1290130000.0,1.0,1290130000.0,false,1.0,1.0
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52adefc500323226c4c8db89","9d446b2940cf44b184cbc8f3fe05e376",0.9866744804781143,-7.533649190867863,13.0,132.0,false,606.0,67571.0,22.0,45.0,394178000.0,394178000.0,1.0,394178000.0,false,1.0,2.0
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52ae096600323226c54cccf8","9d446b2940cf44b184cbc8f3fe05e376",0.7587936121245998,-7.987183465372398,11.0,107.0,false,122.0,665.0,0.0,484.0,1458126000.0,1458126000.0,1.0,1458126000.0,false,1.0,3.0
"http://www.cnn.com/2013/07/31/tech/web/snowden-leak-xkeyscore/index.html?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+Most+Recent%29",1,"52addde800323226c4638a2c","9d446b2940cf44b184cbc8f3fe05e376",0.9633962304819377,-7.919385731026495,14.0,136.0,false,482.0,3377.0,30.0,482.0,1817305000.0,1817305000.0,1.0,1817305000.0,false,1.0,4.0
"http://www.cnn.com/2013/07/31/tech/web/snowden-leak-xkeyscore/index.html?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+Most+Recent%29",1,"52ae53de00323226c6c5af4e","9d446b2940cf44b184cbc8f3fe05e376",0.9633962304819379,-7.55418178525181,13.0,136.0,false,1379.0,124784.0,18.0,1944.0,6778539000.0,6778539000.0,1.0,6778539000.0,false,1.0,2.0
"http://www.cnn.com/2013/07/31/tech/web/snowden-leak-xkeyscore/index.html?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+Most+Recent%29",1,"52adfc0700323226c5085591","9d446b2940cf44b184cbc8f3fe05e376",0.8170150105641372,-7.35817825340529,11.0,130.0,false,179.0,4839.0,12.0,300.0,3143922000.0,3143922000.0,1.0,3143922000.0,false,1.0,2.0
"http://www.cnn.com/2013/07/31/tech/web/snowden-leak-xkeyscore/index.html?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+Most+Recent%29",1,"52adc23800323226c3f19ffe","9d446b2940cf44b184cbc8f3fe05e376",0.9892868838423327,-8.405354859901401,13.0,132.0,false,792.0,3539.0,22.0,1135.0,828709000.0,828709000.0,1.0,828709000.0,false,1.0,1.0
"http://www.cnn.com/2013/07/31/tech/web/snowden-leak-xkeyscore/index.html?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+Most+Recent%29",1,"52adb91a00323226c3c11f91","9d446b2940cf44b184cbc8f3fe05e376",0.04486404262186566,-7.721667564567636,12.0,130.0,false,606.0,67571.0,22.0,45.0,69393000.0,69393000.0,1.0,69393000.0,false,1.0,2.0
"http://www.cnn.com/2013/07/31/tech/web/snowden-leak-xkeyscore/index.html?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+Most+Recent%29",1,"52add4c200323226c42f1a4b","9d446b2940cf44b184cbc8f3fe05e376",0.9896834901438178,-6.985115343841602,12.0,140.0,false,1.0,212.0,0.0,13.0,1394814000.0,1394814000.0,1.0,1394814000.0,false,1.0,1.0
"http://www.cnn.com/2013/07/31/tech/web/snowden-leak-xkeyscore/index.html?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+Most+Recent%29",1,"52ae294100323226c5f3cd0b","9d446b2940cf44b184cbc8f3fe05e376",0.9558352304700078,-7.539115847687423,13.0,136.0,false,111.0,12454.0,0.0,5.0,5223106000.0,5223106000.0,1.0,5223106000.0,false,1.0,1.0
"http://www.cnn.com/2013/07/31/tech/web/snowden-leak-xkeyscore/index.html?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+Most+Recent%29",1,"52adb7e900323226c3bac2e9","9d446b2940cf44b184cbc8f3fe05e376",0.9633962304819379,-7.209034073625786,12.0,117.0,false,2592.0,54760.0,110.0,2460.0,8221000.0,8221000.0,1.0,8221000.0,false,1.0,3.0
"http://www.cnn.com/2013/07/31/tech/web/snowden-leak-xkeyscore/index.html?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+Most+Recent%29",1,"52ae10a000323226c57362eb","9d446b2940cf44b184cbc8f3fe05e376",0.9497665606283965,-6.955552545478207,13.0,135.0,false,835.0,10550.0,9.0,1919.0,4173924000.0,4173924000.0,1.0,4173924000.0,false,1.0,9.0
"http://www.cnn.com/2013/07/31/tech/web/snowden-leak-xkeyscore/index.html?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+Most+Recent%29",1,"52ae1c4b00323226c5b7fa0f","9d446b2940cf44b184cbc8f3fe05e376",0.988596917995049,-7.795254605040792,10.0,121.0,false,388.0,6172.0,9.0,1443.0,4769449000.0,4769449000.0,1.0,4769449000.0,false,1.0,1.0
"http://www.cnn.com/2013/07/31/tech/web/snowden-leak-xkeyscore/index.html?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+Most+Recent%29",-1,"52adba9300323226c3c92d9a","9d446b2940cf44b184cbc8f3fe05e376",0.0,-7.358922416423149,15.0,138.0,false,60.0,12222.0,33.0,8.0,422544000.0,422544000.0,1.0,422544000.0,false,1.0,1.0
"http://www.cnn.com/2013/07/31/tech/web/snowden-leak-xkeyscore/index.html?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+Most+Recent%29",1,"52ae027d00323226c52a7b4e","9d446b2940cf44b184cbc8f3fe05e376",0.878583825960437,-7.865426932650992,10.0,110.0,false,3999.0,60698.0,76.0,4305.0,3430608000.0,3430608000.0,1.0,3430608000.0,false,1.0,1.0
"http://www.cnn.com/2013/07/31/tech/web/snowden-leak-xkeyscore/index.html?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+Most+Recent%29",1,"52ae53dc00323226c6c59ee1","9d446b2940cf44b184cbc8f3fe05e376",0.9633962304819379,-6.862263659368203,9.0,116.0,false,905.0,75148.0,58.0,2003.0,6778117000.0,6778117000.0,1.0,6778117000.0,false,1.0,2.0
"http://www.cnn.com/2013/07/31/tech/web/snowden-leak-xkeyscore/index.html?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+Most+Recent%29",1,"52adb83c00323226c3bc4890","9d446b2940cf44b184cbc8f3fe05e376",0.9633962304819379,-6.353857708455179,8.0,130.0,false,61.0,229.0,1.0,26.0,25129000.0,25129000.0,1.0,25129000.0,false,1.0,4.0
"http://www.cnn.com/2013/07/31/tech/web/snowden-leak-xkeyscore/index.html?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+Most+Recent%29",1,"52ae2bb700323226c5fec4e5","9d446b2940cf44b184cbc8f3fe05e376",0.9479292548106383,-8.047168114946286,12.0,137.0,false,13696.0,88814.0,1241.0,285.0,5304250000.0,5304250000.0,1.0,5304250000.0,false,1.0,1.0
"http://www.cnn.com/2013/07/31/tech/web/snowden-leak-xkeyscore/index.html?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+Most+Recent%29",1,"52adb8c600323226c3bf2814","9d446b2940cf44b184cbc8f3fe05e376",0.0383624763490613,-8.343656376000547,10.0,131.0,false,1196.0,3892.0,31.0,905.0,53259000.0,53259000.0,1.0,53259000.0,false,1.0,1.0
"http://www.cnn.com/2013/07/31/tech/web/snowden-leak-xkeyscore/index.html?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+Most+Recent%29",1,"52ae5c7b00323226c6f4c483","9d446b2940cf44b184cbc8f3fe05e376",0.9762595849779697,-6.89862254472615,10.0,108.0,false,320.0,793.0,12.0,379.0,7135607000.0,7135607000.0,1.0,7135607000.0,false,1.0,2.0
"http://www.cnn.com/2013/07/31/tech/web/snowden-leak-xkeyscore/index.html?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+Most+Recent%29",1,"52adb83800323226c3bc3530","9d446b2940cf44b184cbc8f3fe05e376",0.6983456336856206,-8.263824072518561,13.0,138.0,true,682.0,1661.0,26.0,647.0,24176000.0,24176000.0,1.0,24176000.0,false,1.0,1.0
"http://www.cnn.com/2013/07/31/tech/web/snowden-leak-xkeyscore/index.html?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+Most+Recent%29",1,"52add55b00323226c431fc40","9d446b2940cf44b184cbc8f3fe05e376",0.9889480601243457,-7.691266162147632,10.0,118.0,false,64291.0,2198.0,108.0,484.0,1420443000.0,1420443000.0,1.0,1420443000.0,false,1.0,3.0
"http://www.cnn.com/2013/07/31/tech/web/snowden-leak-xkeyscore/index.html?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+Most+Recent%29",1,"52adddb600323226c4626630","9d446b2940cf44b184cbc8f3fe05e376",0.9450733431890321,-7.514082114954721,11.0,126.0,false,5338.0,26235.0,179.0,5870.0,1808010000.0,1808010000.0,1.0,1808010000.0,false,1.0,1.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae1cae00323226c5ba3230","9d446b2940cf44b184cbc8f3fe05e376",0.5375948235222963,-7.033965602746775,10.0,110.0,false,1169.0,1852.0,16.0,961.0,2538657000.0,-2538657000.0,-1.0,0.0,false,1.0,1.0
"http://www.bbc.co.uk/news/education-24657686",1,"52ae263a00323226c5e54a6e","9d446b2940cf44b184cbc8f3fe05e376",0.0,-7.98515286695206,14.0,140.0,false,2331.0,34578.0,2.0,2628.0,2221929000.0,-2221929000.0,-1.0,0.0,false,1.0,1.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae5bea00323226c6f17303","9d446b2940cf44b184cbc8f3fe05e376",0.4412552382443343,-7.361718949458604,11.0,101.0,false,425.0,142990.0,7.0,547.0,212420000.0,-212420000.0,-1.0,0.0,false,1.0,1.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae5bdb00323226c6f12996","9d446b2940cf44b184cbc8f3fe05e376",0.545622574996465,-7.024389887842495,15.0,136.0,false,993.0,14579.0,5.0,1017.0,214402000.0,-214402000.0,-1.0,0.0,false,1.0,5.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae155000323226c58e82de","9d446b2940cf44b184cbc8f3fe05e376",0.0,-7.279603825487318,15.0,136.0,false,23228.0,76214.0,10.0,6169.0,2953361000.0,-2953361000.0,-1.0,0.0,false,1.0,3.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae4d6900323226c6a1a664","9d446b2940cf44b184cbc8f3fe05e376",0.1926441182853569,-8.843122287409217,16.0,136.0,false,1695.0,220303.0,71.0,5.0,805014000.0,-805014000.0,-1.0,0.0,false,1.0,2.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae433f00323226c66d22d9","9d446b2940cf44b184cbc8f3fe05e376",0.2432408029477049,-7.128596629706486,10.0,110.0,false,2359.0,154596.0,87.0,2502.0,1204463000.0,-1204463000.0,-1.0,0.0,false,1.0,1.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae409500323226c65c25db","9d446b2940cf44b184cbc8f3fe05e376",0.2393524856522949,-7.143060139372681,13.0,136.0,false,1493.0,87065.0,22.0,1798.0,1325726000.0,-1325726000.0,-1.0,0.0,false,1.0,1.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae2be200323226c5ff8193","9d446b2940cf44b184cbc8f3fe05e376",0.0,-7.24358661222452,12.0,136.0,false,1493.0,87065.0,22.0,1798.0,2015841000.0,-2015841000.0,-1.0,0.0,false,1.0,1.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52adfc6500323226c50a9d61","9d446b2940cf44b184cbc8f3fe05e376",0.5456225749964649,-7.048186742819656,10.0,86.0,false,260.0,323.0,4.0,675.0,4164770000.0,-4164770000.0,-1.0,0.0,false,1.0,3.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae214300323226c5d26fb3","9d446b2940cf44b184cbc8f3fe05e376",0.0,-8.008479077227486,12.0,136.0,false,34695.0,164694.0,175.0,8392.0,2362831000.0,-2362831000.0,-1.0,0.0,false,1.0,1.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae0bbd00323226c558bccf","9d446b2940cf44b184cbc8f3fe05e376",0.6469686174082568,-7.255327554184487,12.0,138.0,false,4316.0,767020.0,336.0,1139.0,3541185000.0,-3541185000.0,-1.0,0.0,false,1.0,2.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae1cc900323226c5baef0e","9d446b2940cf44b184cbc8f3fe05e376",0.0,-7.442722725342063,10.0,88.0,false,882.0,15129.0,42.0,1686.0,2533527000.0,-2533527000.0,-1.0,0.0,false,1.0,2.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52adc6a200323226c4077f12","9d446b2940cf44b184cbc8f3fe05e376",0.0,-7.650106749935156,14.0,136.0,false,326.0,9662.0,8.0,203.0,6253822000.0,-6253822000.0,-1.0,0.0,false,1.0,2.0
"http://www.bbc.co.uk/news/education-24657686",1,"52ae5cb600323226c6f634f6","9d446b2940cf44b184cbc8f3fe05e376",0.2643916141663888,-7.923408093978008,12.0,124.0,false,18694.0,5527.0,9.0,1174.0,179783000.0,-179783000.0,-1.0,0.0,false,1.0,1.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52adfca300323226c50c3b05","9d446b2940cf44b184cbc8f3fe05e376",0.545622574996465,-7.087021011965109,13.0,136.0,false,867.0,22501.0,25.0,2001.0,4152982000.0,-4152982000.0,-1.0,0.0,false,1.0,3.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52add57400323226c432983c","9d446b2940cf44b184cbc8f3fe05e376",0.5366546979070842,-8.115686609244564,11.0,136.0,false,67.0,12142.0,3.0,30.0,5900082000.0,-5900082000.0,-1.0,0.0,false,1.0,1.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae41d300323226c663ee54","9d446b2940cf44b184cbc8f3fe05e376",0.2344321939733552,-5.978310095624431,6.0,64.0,false,1513.0,140374.0,21.0,1228.0,1271123000.0,-1271123000.0,-1.0,0.0,false,1.0,1.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae516200323226c6b9f4e7","9d446b2940cf44b184cbc8f3fe05e376",0.0,-7.908936257289358,11.0,136.0,false,1695.0,220303.0,71.0,5.0,628654000.0,-628654000.0,-1.0,0.0,false,1.0,2.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae516200323226c6b9f4e7","d5c29e4013b24390ad83b09d18d1095f",0.0,-7.908936257289358,11.0,136.0,false,1695.0,220303.0,71.0,5.0,628654000.0,-628654000.0,-1.0,0.0,false,1.0,2.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae5bdb00323226c6f12996","d5c29e4013b24390ad83b09d18d1095f",0.545622574996465,-7.024389887842495,15.0,136.0,false,993.0,14579.0,5.0,1017.0,214402000.0,-214402000.0,-1.0,0.0,false,1.0,5.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae1cc900323226c5baef0e","d5c29e4013b24390ad83b09d18d1095f",0.0,-7.442722725342063,10.0,88.0,false,882.0,15129.0,42.0,1686.0,2533527000.0,-2533527000.0,-1.0,0.0,false,1.0,2.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae263a00323226c5e54a6e","d5c29e4013b24390ad83b09d18d1095f",0.0,-7.98515286695206,14.0,140.0,false,2331.0,34578.0,2.0,2628.0,2221929000.0,-2221929000.0,-1.0,0.0,false,1.0,1.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52adfc6500323226c50a9d61","d5c29e4013b24390ad83b09d18d1095f",0.5456225749964649,-7.048186742819656,10.0,86.0,false,260.0,323.0,4.0,675.0,4164770000.0,-4164770000.0,-1.0,0.0,false,1.0,3.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52adc6a200323226c4077f12","d5c29e4013b24390ad83b09d18d1095f",0.0,-7.650106749935156,14.0,136.0,false,326.0,9662.0,8.0,203.0,6253822000.0,-6253822000.0,-1.0,0.0,false,1.0,2.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae41d300323226c663ee54","d5c29e4013b24390ad83b09d18d1095f",0.2344321939733552,-5.978310095624431,6.0,64.0,false,1513.0,140374.0,21.0,1228.0,1271123000.0,-1271123000.0,-1.0,0.0,false,1.0,1.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae409500323226c65c25db","d5c29e4013b24390ad83b09d18d1095f",0.2393524856522949,-7.143060139372681,13.0,136.0,false,1493.0,87065.0,22.0,1798.0,1325726000.0,-1325726000.0,-1.0,0.0,false,1.0,1.0
"http://www.bbc.co.uk/news/education-24657686",1,"52ae5cb600323226c6f634f6","d5c29e4013b24390ad83b09d18d1095f",0.2643916141663888,-7.923408093978008,12.0,124.0,false,18694.0,5527.0,9.0,1174.0,179783000.0,-179783000.0,-1.0,0.0,false,1.0,1.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae2be200323226c5ff8193","d5c29e4013b24390ad83b09d18d1095f",0.0,-7.24358661222452,12.0,136.0,false,1493.0,87065.0,22.0,1798.0,2015841000.0,-2015841000.0,-1.0,0.0,false,1.0,1.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52add57400323226c432983c","d5c29e4013b24390ad83b09d18d1095f",0.5366546979070842,-8.115686609244564,11.0,136.0,false,67.0,12142.0,3.0,30.0,5900082000.0,-5900082000.0,-1.0,0.0,false,1.0,1.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae4d6900323226c6a1a664","d5c29e4013b24390ad83b09d18d1095f",0.1926441182853569,-8.843122287409217,16.0,136.0,false,1695.0,220303.0,71.0,5.0,805014000.0,-805014000.0,-1.0,0.0,false,1.0,2.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae1cae00323226c5ba3230","d5c29e4013b24390ad83b09d18d1095f",0.5375948235222963,-7.033965602746775,10.0,110.0,false,1169.0,1852.0,16.0,961.0,2538657000.0,-2538657000.0,-1.0,0.0,false,1.0,1.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae0bbd00323226c558bccf","d5c29e4013b24390ad83b09d18d1095f",0.6469686174082568,-7.255327554184487,12.0,138.0,false,4316.0,767020.0,336.0,1139.0,3541185000.0,-3541185000.0,-1.0,0.0,false,1.0,2.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae433f00323226c66d22d9","d5c29e4013b24390ad83b09d18d1095f",0.2432408029477049,-7.128596629706486,10.0,110.0,false,2359.0,154596.0,87.0,2502.0,1204463000.0,-1204463000.0,-1.0,0.0,false,1.0,1.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52adfca300323226c50c3b05","d5c29e4013b24390ad83b09d18d1095f",0.545622574996465,-7.087021011965109,13.0,136.0,false,867.0,22501.0,25.0,2001.0,4152982000.0,-4152982000.0,-1.0,0.0,false,1.0,3.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae155000323226c58e82de","d5c29e4013b24390ad83b09d18d1095f",0.0,-7.279603825487318,15.0,136.0,false,23228.0,76214.0,10.0,6169.0,2953361000.0,-2953361000.0,-1.0,0.0,false,1.0,3.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae5bea00323226c6f17303","d5c29e4013b24390ad83b09d18d1095f",0.4412552382443343,-7.361718949458604,11.0,101.0,false,425.0,142990.0,7.0,547.0,212420000.0,-212420000.0,-1.0,0.0,false,1.0,1.0
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae214300323226c5d26fb3","d5c29e4013b24390ad83b09d18d1095f",0.0,-8.008479077227486,12.0,136.0,false,34695.0,164694.0,175.0,8392.0,2362831000.0,-2362831000.0,-1.0,0.0,false,1.0,1.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52ae44b400323226c67612f4","d5c29e4013b24390ad83b09d18d1095f",0.9525139212692796,-6.915581499698093,12.0,136.0,false,212.0,29615.0,20.0,14.0,3987884000.0,3987884000.0,1.0,3987884000.0,false,1.0,2.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",1,"52ade49000323226c48ad779","d5c29e4013b24390ad83b09d18d1095f",0.951399103052968,-8.137294668695555,11.0,106.0,false,273.0,2190.0,3.0,425.0,65501000.0,-65501000.0,-1.0,0.0,false,1.0,1.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52ae3a0200323226c63c500c","d5c29e4013b24390ad83b09d18d1095f",0.1017686310761896,-10.06529475198428,11.0,90.0,false,5306.0,76788.0,461.0,1904.0,3564055000.0,3564055000.0,1.0,3564055000.0,false,1.0,2.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",1,"52adf8e600323226c4f73b41","d5c29e4013b24390ad83b09d18d1095f",0.881595310597714,-6.597142263399961,11.0,136.0,false,16.0,3131.0,1.0,5.0,813775000.0,813775000.0,1.0,813775000.0,false,1.0,2.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52ade32000323226c482e007","d5c29e4013b24390ad83b09d18d1095f",0.7541517041858763,-9.141709233656897,12.0,142.0,false,17040.0,23139.0,435.0,2531.0,132477000.0,-132477000.0,-1.0,0.0,false,1.0,2.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52ade31d00323226c482cf44","d5c29e4013b24390ad83b09d18d1095f",0.8727493874412821,-9.274380630004242,15.0,142.0,false,204.0,79.0,6.0,71.0,133061000.0,-133061000.0,-1.0,0.0,false,1.0,1.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",1,"52adbd0900323226c3d7369f","d5c29e4013b24390ad83b09d18d1095f",0.9278644863366416,-6.544550772992549,9.0,84.0,false,5609.0,77181.0,124.0,5706.0,1633533000.0,-1633533000.0,-1.0,0.0,false,1.0,3.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52ae084200323226c546020a","d5c29e4013b24390ad83b09d18d1095f",0.9278644863366416,-7.718577842499988,10.0,127.0,false,285.0,3079.0,6.0,98.0,1446373000.0,1446373000.0,1.0,1446373000.0,false,1.0,3.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52ade0cf00323226c474dc29","d5c29e4013b24390ad83b09d18d1095f",0.5444525641347668,-8.256870684880152,9.0,101.0,false,1303.0,1673.0,55.0,621.0,243877000.0,-243877000.0,-1.0,0.0,false,1.0,1.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52ade2f600323226c4820614","d5c29e4013b24390ad83b09d18d1095f",0.0,-9.292879157783041,10.0,136.0,false,346.0,100685.0,9.0,18.0,139425000.0,-139425000.0,-1.0,0.0,false,1.0,1.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",1,"52addd4600323226c45fb7fa","d5c29e4013b24390ad83b09d18d1095f",0.9480562480861544,-7.229713449678408,11.0,118.0,false,21.0,166.0,0.0,83.0,409147000.0,-409147000.0,-1.0,0.0,false,1.0,1.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52ade10800323226c4762879","d5c29e4013b24390ad83b09d18d1095f",0.44121135847428,-9.382494251946769,13.0,139.0,false,1942.0,2762.0,12.0,545.0,234196000.0,-234196000.0,-1.0,0.0,false,1.0,1.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",1,"52ae2cc600323226c6036754","d5c29e4013b24390ad83b09d18d1095f",0.9278644863366416,-6.936325006776324,10.0,102.0,false,63.0,9169.0,1.0,0.0,3139507000.0,3139507000.0,1.0,3139507000.0,false,1.0,2.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52ae08c400323226c5492c90","d5c29e4013b24390ad83b09d18d1095f",0.0,-9.311792564332727,10.0,136.0,false,755.0,37431.0,85.0,21.0,1470906000.0,1470906000.0,1.0,1470906000.0,false,2.0,3.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52add57b00323226c432bf28","d5c29e4013b24390ad83b09d18d1095f",0.1883006632804639,-8.999976107971451,11.0,136.0,false,5306.0,76788.0,461.0,1904.0,770611000.0,-770611000.0,-1.0,0.0,false,1.0,2.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",1,"52addc9800323226c45bc088","d5c29e4013b24390ad83b09d18d1095f",0.9470700867741199,-7.62845273803971,14.0,131.0,false,866.0,12257.0,22.0,626.0,439432000.0,-439432000.0,-1.0,0.0,false,1.0,3.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",1,"52ae0f7d00323226c56c777b","d5c29e4013b24390ad83b09d18d1095f",0.9278644863366416,-8.541523078414587,11.0,112.0,false,53.0,1179.0,1.0,121.0,1924859000.0,1924859000.0,1.0,1924859000.0,false,1.0,2.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52ae2ec700323226c60d1618","d5c29e4013b24390ad83b09d18d1095f",0.04927180971401656,-8.124559446410034,11.0,86.0,false,1025.0,213146.0,67.0,1037.0,3211947000.0,3211947000.0,1.0,3211947000.0,false,1.0,1.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",1,"52ade96d00323226c4a37cb2","d5c29e4013b24390ad83b09d18d1095f",0.9278644863366416,-7.404147646646888,8.0,102.0,false,115.0,1711.0,0.0,133.0,137852000.0,137852000.0,1.0,137852000.0,false,1.0,1.0
